,date,prefecture,confirmed,tested,recovered,deaths,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
234,2020-04-09,Ehime,26,485.0,4.0,1.0,21.0,-14.0,1.0,29.0,-22.0,-8.0,5.0
235,2020-04-10,Ehime,28,545.0,4.0,1.0,23.0,-16.0,2.0,23.0,-26.0,-7.0,5.0
236,2020-04-11,Ehime,30,545.0,4.0,1.0,25.0,-21.0,5.0,15.0,-35.0,-13.0,8.0
237,2020-04-12,Ehime,30,545.0,4.0,2.0,24.0,-36.0,-12.0,-63.0,-59.0,-15.0,11.0
238,2020-04-13,Ehime,37,631.0,4.0,2.0,31.0,-25.0,-8.0,-36.0,-35.0,-8.0,8.0
239,2020-04-14,Ehime,39,653.0,4.0,2.0,33.0,-16.0,1.0,30.0,-25.0,-7.0,5.0
240,2020-04-15,Ehime,40,680.0,4.0,2.0,34.0,-15.0,4.0,12.0,-26.0,-8.0,5.0
241,2020-04-16,Ehime,41,708.0,4.0,2.0,35.0,-17.0,3.0,14.0,-28.0,-8.0,6.0
242,2020-04-17,Ehime,41,708.0,4.0,2.0,35.0,-22.0,0.0,-10.0,-36.0,-9.0,8.0
243,2020-04-18,Ehime,44,708.0,5.0,3.0,36.0,-32.0,-2.0,-25.0,-47.0,-14.0,11.0
244,2020-04-19,Ehime,45,708.0,8.0,3.0,34.0,-34.0,-3.0,-2.0,-48.0,-15.0,10.0
245,2020-04-20,Ehime,46,844.0,9.0,3.0,34.0,-23.0,-3.0,0.0,-36.0,-9.0,8.0
246,2020-04-21,Ehime,47,893.0,9.0,3.0,35.0,-25.0,-3.0,17.0,-35.0,-12.0,8.0
247,2020-04-22,Ehime,47,938.0,16.0,3.0,28.0,-26.0,-5.0,0.0,-38.0,-13.0,8.0
248,2020-04-23,Ehime,47,961.0,16.0,3.0,28.0,-30.0,-5.0,-6.0,-39.0,-13.0,9.0
249,2020-04-24,Ehime,47,1002.0,20.0,3.0,24.0,-29.0,-2.0,-4.0,-41.0,-13.0,10.0
250,2020-04-25,Ehime,47,1002.0,20.0,3.0,24.0,-34.0,-1.0,-5.0,-45.0,-17.0,11.0
251,2020-04-26,Ehime,47,1002.0,24.0,3.0,20.0,-38.0,-7.0,-9.0,-52.0,-18.0,11.0
252,2020-04-27,Ehime,47,1024.0,24.0,3.0,20.0,-22.0,-1.0,16.0,-37.0,-13.0,9.0
253,2020-04-28,Ehime,47,1043.0,24.0,3.0,20.0,-20.0,1.0,27.0,-35.0,-14.0,7.0
254,2020-04-29,Ehime,47,1043.0,24.0,3.0,20.0,-18.0,-4.0,28.0,-47.0,-56.0,16.0
255,2020-04-30,Ehime,47,1095.0,25.0,3.0,19.0,-22.0,4.0,10.0,-37.0,-18.0,10.0
256,2020-05-01,Ehime,47,1116.0,25.0,3.0,19.0,-25.0,0.0,10.0,-43.0,-22.0,13.0
257,2020-05-02,Ehime,47,1116.0,27.0,3.0,17.0,-35.0,-1.0,-5.0,-48.0,-22.0,12.0
258,2020-05-03,Ehime,48,1116.0,31.0,3.0,14.0,-39.0,-10.0,-46.0,-62.0,-25.0,13.0
259,2020-05-04,Ehime,48,,31.0,3.0,14.0,-11.0,0.0,51.0,-46.0,-66.0,23.0
260,2020-05-05,Ehime,48,1116.0,32.0,3.0,13.0,-11.0,1.0,56.0,-44.0,-67.0,23.0
261,2020-05-06,Ehime,48,1116.0,32.0,3.0,13.0,-20.0,-4.0,18.0,-50.0,-63.0,23.0
262,2020-05-07,Ehime,48,1225.0,32.0,3.0,13.0,-25.0,-2.0,2.0,-38.0,-12.0,8.0
263,2020-05-08,Ehime,48,1238.0,38.0,3.0,7.0,-27.0,-3.0,6.0,-40.0,-13.0,9.0
264,2020-05-09,Ehime,48,1238.0,7.0,2.0,39.0,-32.0,-4.0,-32.0,-52.0,-12.0,11.0
265,2020-03-18,Fukui,1,92.0,0.0,0.0,1.0,4.0,5.0,43.0,-5.0,-1.0,2.0
266,2020-03-19,Fukui,1,92.0,0.0,0.0,1.0,12.0,9.0,48.0,0.0,-3.0,1.0
267,2020-03-20,Fukui,1,97.0,0.0,0.0,1.0,16.0,10.0,20.0,-7.0,-55.0,19.0
268,2020-03-21,Fukui,1,97.0,0.0,0.0,1.0,1.0,9.0,84.0,10.0,-10.0,3.0
269,2020-03-22,Fukui,1,98.0,0.0,0.0,1.0,-7.0,2.0,-24.0,-6.0,-4.0,4.0
270,2020-03-23,Fukui,1,102.0,0.0,0.0,1.0,3.0,4.0,35.0,-2.0,-1.0,2.0
271,2020-03-24,Fukui,1,114.0,,,,1.0,4.0,13.0,-6.0,-1.0,3.0
272,2020-03-25,Fukui,2,116.0,0.0,0.0,2.0,10.0,8.0,56.0,-1.0,-2.0,2.0
273,2020-03-26,Fukui,6,119.0,0.0,0.0,6.0,7.0,12.0,68.0,0.0,-3.0,2.0
274,2020-03-27,Fukui,9,136.0,0.0,0.0,9.0,-6.0,5.0,-17.0,-14.0,-3.0,5.0
275,2020-03-28,Fukui,12,144.0,0.0,0.0,12.0,-10.0,6.0,-16.0,-21.0,-5.0,6.0
276,2020-03-29,Fukui,13,154.0,0.0,0.0,13.0,-13.0,5.0,-18.0,-19.0,-2.0,6.0
277,2020-03-30,Fukui,15,160.0,0.0,0.0,15.0,-2.0,6.0,27.0,-7.0,-5.0,4.0
278,2020-03-31,Fukui,16,179.0,0.0,0.0,16.0,-3.0,8.0,39.0,-13.0,-4.0,3.0
279,2020-04-01,Fukui,22,179.0,0.0,0.0,22.0,-14.0,1.0,-8.0,-20.0,-6.0,5.0
280,2020-04-02,Fukui,31,233.0,0.0,1.0,30.0,-11.0,7.0,15.0,-20.0,-7.0,6.0
281,2020-04-03,Fukui,40,272.0,0.0,1.0,39.0,-15.0,10.0,46.0,-20.0,-8.0,6.0
282,2020-04-04,Fukui,44,275.0,0.0,1.0,43.0,-26.0,9.0,43.0,-28.0,-13.0,9.0
283,2020-04-05,Fukui,51,310.0,0.0,2.0,49.0,-35.0,3.0,-20.0,-41.0,-17.0,10.0
284,2020-04-06,Fukui,57,335.0,1.0,2.0,54.0,-19.0,6.0,18.0,-23.0,-10.0,7.0
285,2020-04-07,Fukui,57,378.0,1.0,2.0,54.0,-21.0,5.0,36.0,-26.0,-11.0,7.0
286,2020-04-08,Fukui,67,407.0,1.0,2.0,64.0,-24.0,3.0,27.0,-28.0,-12.0,8.0
287,2020-04-09,Fukui,72,455.0,3.0,2.0,67.0,-23.0,2.0,32.0,-30.0,-11.0,8.0
288,2020-04-10,Fukui,76,511.0,6.0,2.0,68.0,-27.0,4.0,-5.0,-36.0,-12.0,10.0
289,2020-04-11,Fukui,86,515.0,6.0,2.0,78.0,-33.0,2.0,19.0,-44.0,-23.0,12.0
290,2020-04-12,Fukui,88,515.0,6.0,2.0,80.0,-42.0,-6.0,-40.0,-55.0,-19.0,12.0
291,2020-04-13,Fukui,92,710.0,7.0,2.0,83.0,-33.0,-7.0,-33.0,-39.0,-12.0,10.0
292,2020-04-14,Fukui,92,765.0,8.0,2.0,82.0,-27.0,0.0,13.0,-34.0,-12.0,9.0
293,2020-04-15,Fukui,100,865.0,8.0,2.0,90.0,-24.0,5.0,45.0,-32.0,-13.0,9.0
294,2020-04-16,Fukui,103,918.0,8.0,2.0,93.0,-24.0,2.0,33.0,-33.0,-14.0,10.0
295,2020-04-17,Fukui,104,955.0,8.0,2.0,94.0,-29.0,3.0,11.0,-39.0,-15.0,12.0
296,2020-04-18,Fukui,106,955.0,8.0,4.0,94.0,-44.0,-8.0,-44.0,-55.0,-20.0,14.0
297,2020-04-19,Fukui,112,955.0,23.0,4.0,85.0,-44.0,-5.0,-24.0,-52.0,-20.0,12.0
298,2020-04-20,Fukui,113,1054.0,26.0,4.0,83.0,-33.0,-7.0,-24.0,-38.0,-15.0,11.0
299,2020-04-21,Fukui,118,1099.0,26.0,4.0,88.0,-32.0,-3.0,0.0,-36.0,-15.0,10.0
300,2020-04-22,Fukui,119,1233.0,26.0,4.0,89.0,-33.0,-4.0,-16.0,-38.0,-16.0,11.0
301,2020-04-23,Fukui,119,1278.0,26.0,5.0,88.0,-34.0,-8.0,-23.0,-41.0,-16.0,12.0
302,2020-04-24,Fukui,120,1313.0,34.0,5.0,81.0,-35.0,0.0,-24.0,-44.0,-17.0,14.0
303,2020-04-25,Fukui,120,1313.0,33.0,5.0,82.0,-38.0,-1.0,13.0,-45.0,-23.0,12.0
304,2020-04-26,Fukui,121,1313.0,33.0,5.0,83.0,-47.0,-11.0,-47.0,-57.0,-22.0,13.0
305,2020-04-27,Fukui,121,1462.0,63.0,6.0,52.0,-27.0,-2.0,13.0,-33.0,-16.0,10.0
306,2020-04-28,Fukui,122,1588.0,63.0,6.0,53.0,-26.0,4.0,13.0,-36.0,-17.0,9.0
307,2020-04-29,Fukui,122,1588.0,64.0,7.0,51.0,-22.0,0.0,58.0,-48.0,-61.0,20.0
308,2020-04-30,Fukui,122,1696.0,69.0,8.0,45.0,-23.0,4.0,28.0,-40.0,-24.0,13.0
309,2020-05-01,Fukui,122,1771.0,69.0,8.0,45.0,-27.0,4.0,7.0,-42.0,-28.0,17.0
310,2020-05-02,Fukui,122,1771.0,75.0,8.0,39.0,-37.0,-2.0,5.0,-47.0,-29.0,14.0
311,2020-05-03,Fukui,122,1771.0,75.0,8.0,39.0,-40.0,-6.0,-17.0,-50.0,-27.0,11.0
312,2020-05-04,Fukui,122,,78.0,8.0,36.0,-15.0,0.0,22.0,-52.0,-73.0,29.0
313,2020-05-05,Fukui,122,1771.0,78.0,8.0,36.0,-13.0,6.0,34.0,-48.0,-74.0,29.0
314,2020-05-06,Fukui,122,1771.0,84.0,8.0,30.0,-23.0,-3.0,-10.0,-58.0,-71.0,30.0
315,2020-05-07,Fukui,122,1964.0,84.0,8.0,30.0,-22.0,2.0,23.0,-35.0,-19.0,11.0
316,2020-05-08,Fukui,122,1991.0,89.0,8.0,25.0,-28.0,2.0,13.0,-36.0,-18.0,12.0
317,2020-05-09,Fukui,122,2026.0,21.0,3.0,98.0,-34.0,-3.0,-28.0,-48.0,-14.0,12.0
318,2020-03-18,Fukuoka,4,610.0,1.0,0.0,3.0,-1.0,1.0,33.0,-18.0,-3.0,2.0
319,2020-03-19,Fukuoka,5,626.0,2.0,0.0,3.0,6.0,4.0,21.0,-13.0,-3.0,1.0
320,2020-03-20,Fukuoka,5,626.0,2.0,0.0,3.0,11.0,3.0,51.0,-35.0,-52.0,14.0
321,2020-03-21,Fukuoka,5,637.0,2.0,0.0,3.0,-6.0,4.0,30.0,-27.0,-7.0,2.0
322,2020-03-22,Fukuoka,5,642.0,2.0,0.0,3.0,-8.0,-1.0,3.0,-27.0,-3.0,3.0
323,2020-03-23,Fukuoka,6,689.0,2.0,0.0,4.0,-2.0,2.0,31.0,-16.0,-2.0,2.0
324,2020-03-24,Fukuoka,9,703.0,,,,1.0,1.0,32.0,-18.0,-4.0,2.0
325,2020-03-25,Fukuoka,9,747.0,2.0,0.0,7.0,5.0,6.0,49.0,-16.0,-4.0,2.0
326,2020-03-26,Fukuoka,11,777.0,2.0,0.0,9.0,-2.0,1.0,-22.0,-19.0,-5.0,3.0
327,2020-03-27,Fukuoka,12,843.0,2.0,0.0,10.0,-11.0,-5.0,-34.0,-25.0,-6.0,6.0
328,2020-03-28,Fukuoka,21,844.0,2.0,0.0,19.0,-12.0,-2.0,-43.0,-35.0,-6.0,6.0
329,2020-03-29,Fukuoka,22,853.0,2.0,0.0,20.0,-13.0,6.0,34.0,-34.0,-3.0,4.0
330,2020-03-30,Fukuoka,23,1033.0,2.0,0.0,21.0,-5.0,3.0,10.0,-22.0,-5.0,4.0
331,2020-03-31,Fukuoka,43,1069.0,2.0,0.0,41.0,-3.0,3.0,22.0,-23.0,-5.0,4.0
332,2020-04-01,Fukuoka,52,1069.0,5.0,0.0,47.0,-14.0,-3.0,-17.0,-27.0,-7.0,6.0
333,2020-04-02,Fukuoka,62,1198.0,5.0,0.0,57.0,-8.0,6.0,40.0,-26.0,-9.0,5.0
334,2020-04-03,Fukuoka,66,1584.0,5.0,0.0,61.0,-14.0,4.0,29.0,-31.0,-9.0,6.0
335,2020-04-04,Fukuoka,67,1594.0,5.0,0.0,62.0,-22.0,5.0,35.0,-47.0,-13.0,8.0
336,2020-04-05,Fukuoka,109,1595.0,6.0,0.0,103.0,-25.0,3.0,34.0,-50.0,-14.0,8.0
337,2020-04-06,Fukuoka,113,2415.0,6.0,0.0,107.0,-13.0,8.0,30.0,-29.0,-8.0,6.0
338,2020-04-07,Fukuoka,136,2718.0,7.0,0.0,129.0,-13.0,4.0,25.0,-34.0,-12.0,7.0
339,2020-04-08,Fukuoka,161,3106.0,7.0,0.0,154.0,-23.0,-2.0,26.0,-39.0,-15.0,9.0
340,2020-04-09,Fukuoka,187,3873.0,7.0,0.0,180.0,-24.0,0.0,18.0,-42.0,-18.0,10.0
341,2020-04-10,Fukuoka,224,4109.0,7.0,0.0,217.0,-26.0,1.0,3.0,-45.0,-19.0,12.0
342,2020-04-11,Fukuoka,332,4137.0,7.0,0.0,325.0,-33.0,0.0,-6.0,-60.0,-26.0,13.0
343,2020-04-12,Fukuoka,362,4137.0,7.0,0.0,355.0,-47.0,-18.0,-66.0,-69.0,-29.0,14.0
344,2020-04-13,Fukuoka,373,5051.0,7.0,0.0,366.0,-35.0,-10.0,-40.0,-50.0,-20.0,14.0
345,2020-04-14,Fukuoka,403,5195.0,32.0,0.0,371.0,-25.0,-1.0,32.0,-48.0,-22.0,12.0
346,2020-04-15,Fukuoka,433,5667.0,45.0,6.0,382.0,-24.0,4.0,31.0,-48.0,-23.0,12.0
347,2020-04-16,Fukuoka,459,6110.0,52.0,6.0,401.0,-26.0,2.0,27.0,-49.0,-24.0,13.0
348,2020-04-17,Fukuoka,476,6414.0,66.0,9.0,401.0,-34.0,-4.0,-16.0,-54.0,-25.0,16.0
349,2020-04-18,Fukuoka,500,6442.0,66.0,10.0,424.0,-38.0,-4.0,6.0,-61.0,-26.0,14.0
350,2020-04-19,Fukuoka,516,6447.0,66.0,10.0,440.0,-45.0,-14.0,-25.0,-66.0,-29.0,13.0
351,2020-04-20,Fukuoka,524,7263.0,87.0,13.0,424.0,-32.0,-4.0,14.0,-51.0,-23.0,14.0
352,2020-04-21,Fukuoka,539,7311.0,87.0,13.0,439.0,-32.0,-5.0,20.0,-52.0,-26.0,14.0
353,2020-04-22,Fukuoka,560,7467.0,88.0,13.0,459.0,-33.0,-6.0,18.0,-53.0,-26.0,14.0
354,2020-04-23,Fukuoka,572,7690.0,92.0,13.0,467.0,-36.0,-7.0,-2.0,-55.0,-27.0,15.0
355,2020-04-24,Fukuoka,584,7963.0,136.0,15.0,433.0,-35.0,-3.0,5.0,-54.0,-26.0,16.0
356,2020-04-25,Fukuoka,595,7983.0,138.0,15.0,442.0,-40.0,-5.0,1.0,-61.0,-28.0,15.0
357,2020-04-26,Fukuoka,606,8000.0,148.0,15.0,443.0,-44.0,-10.0,-5.0,-65.0,-29.0,13.0
358,2020-04-27,Fukuoka,615,8611.0,161.0,16.0,438.0,-32.0,-3.0,20.0,-51.0,-24.0,14.0
359,2020-04-28,Fukuoka,619,8721.0,170.0,16.0,433.0,-28.0,-2.0,23.0,-51.0,-26.0,13.0
360,2020-04-29,Fukuoka,639,8736.0,170.0,17.0,452.0,-28.0,-7.0,43.0,-67.0,-64.0,22.0
361,2020-04-30,Fukuoka,642,9254.0,170.0,17.0,455.0,-29.0,1.0,15.0,-52.0,-29.0,15.0
362,2020-05-01,Fukuoka,645,9400.0,170.0,17.0,458.0,-34.0,-2.0,6.0,-55.0,-32.0,18.0
363,2020-05-02,Fukuoka,648,9400.0,171.0,17.0,460.0,-40.0,-5.0,-7.0,-62.0,-29.0,15.0
364,2020-05-03,Fukuoka,648,9400.0,173.0,22.0,453.0,-50.0,-21.0,-62.0,-71.0,-34.0,15.0
365,2020-05-04,Fukuoka,649,,173.0,22.0,454.0,-25.0,-5.0,17.0,-69.0,-71.0,28.0
366,2020-05-05,Fukuoka,650,9400.0,284.0,22.0,344.0,-22.0,-6.0,27.0,-69.0,-72.0,28.0
367,2020-05-06,Fukuoka,651,9400.0,284.0,22.0,345.0,-27.0,-7.0,38.0,-68.0,-69.0,27.0
368,2020-05-07,Fukuoka,652,10020.0,284.0,22.0,346.0,-30.0,-2.0,11.0,-48.0,-23.0,13.0
369,2020-05-08,Fukuoka,651,10246.0,443.0,24.0,184.0,-33.0,-2.0,7.0,-51.0,-24.0,15.0
370,2020-05-09,Fukuoka,653,10429.0,178.0,,,-42.0,-11.0,-42.0,-62.0,-22.0,15.0
371,2020-03-18,Fukushima,2,127.0,0.0,0.0,2.0,5.0,4.0,30.0,-13.0,-1.0,2.0
372,2020-03-19,Fukushima,2,132.0,0.0,0.0,2.0,14.0,10.0,37.0,-4.0,-2.0,0.0
373,2020-03-20,Fukushima,2,132.0,0.0,0.0,2.0,16.0,8.0,11.0,-14.0,-55.0,18.0
374,2020-03-21,Fukushima,2,132.0,0.0,0.0,2.0,0.0,5.0,49.0,-4.0,-9.0,3.0
375,2020-03-22,Fukushima,2,132.0,0.0,0.0,2.0,-5.0,2.0,4.0,-6.0,1.0,2.0
376,2020-03-23,Fukushima,2,157.0,0.0,0.0,2.0,4.0,-1.0,13.0,-10.0,-4.0,3.0
377,2020-03-24,Fukushima,2,164.0,,,,2.0,2.0,5.0,-12.0,-2.0,3.0
378,2020-03-25,Fukushima,2,167.0,0.0,0.0,2.0,8.0,7.0,33.0,-10.0,-2.0,1.0
379,2020-03-26,Fukushima,2,177.0,0.0,0.0,2.0,8.0,9.0,35.0,-11.0,-3.0,2.0
380,2020-03-27,Fukushima,2,182.0,0.0,0.0,2.0,1.0,5.0,20.0,-18.0,-3.0,3.0
381,2020-03-28,Fukushima,2,182.0,0.0,0.0,2.0,-4.0,4.0,1.0,-20.0,-3.0,4.0
382,2020-03-29,Fukushima,2,182.0,0.0,0.0,2.0,-21.0,-7.0,-51.0,-35.0,-4.0,7.0
383,2020-03-30,Fukushima,2,203.0,0.0,0.0,2.0,4.0,2.0,10.0,-12.0,-4.0,3.0
384,2020-03-31,Fukushima,4,204.0,0.0,0.0,4.0,5.0,7.0,22.0,-16.0,-3.0,3.0
385,2020-04-01,Fukushima,6,204.0,1.0,0.0,5.0,-6.0,6.0,4.0,-23.0,-5.0,3.0
386,2020-04-02,Fukushima,8,238.0,1.0,0.0,7.0,-5.0,4.0,8.0,-24.0,-6.0,4.0
387,2020-04-03,Fukushima,9,264.0,1.0,0.0,8.0,-8.0,3.0,44.0,-27.0,-6.0,5.0
388,2020-04-04,Fukushima,14,264.0,1.0,0.0,13.0,-10.0,5.0,57.0,-28.0,-7.0,6.0
389,2020-04-05,Fukushima,16,264.0,1.0,0.0,15.0,-15.0,3.0,4.0,-36.0,-8.0,7.0
390,2020-04-06,Fukushima,16,328.0,1.0,0.0,15.0,-5.0,2.0,19.0,-18.0,-9.0,5.0
391,2020-04-07,Fukushima,24,346.0,1.0,0.0,23.0,-6.0,5.0,41.0,-21.0,-6.0,4.0
392,2020-04-08,Fukushima,29,412.0,1.0,0.0,28.0,-8.0,3.0,56.0,-23.0,-7.0,4.0
393,2020-04-09,Fukushima,33,482.0,2.0,0.0,31.0,-11.0,3.0,31.0,-25.0,-8.0,5.0
394,2020-04-10,Fukushima,36,541.0,3.0,0.0,33.0,-16.0,3.0,5.0,-32.0,-7.0,7.0
395,2020-04-11,Fukushima,37,541.0,3.0,0.0,34.0,-18.0,3.0,46.0,-38.0,-17.0,9.0
396,2020-04-12,Fukushima,38,541.0,3.0,0.0,35.0,-22.0,0.0,28.0,-43.0,-12.0,8.0
397,2020-04-13,Fukushima,38,701.0,3.0,0.0,35.0,-24.0,-11.0,-34.0,-31.0,-9.0,9.0
398,2020-04-14,Fukushima,39,706.0,3.0,0.0,36.0,-12.0,3.0,5.0,-25.0,-6.0,6.0
399,2020-04-15,Fukushima,40,786.0,3.0,0.0,37.0,-8.0,9.0,55.0,-23.0,-7.0,4.0
400,2020-04-16,Fukushima,49,924.0,3.0,0.0,46.0,-13.0,5.0,24.0,-27.0,-7.0,6.0
401,2020-04-17,Fukushima,52,924.0,3.0,0.0,49.0,-17.0,6.0,19.0,-35.0,-8.0,7.0
402,2020-04-18,Fukushima,60,924.0,3.0,0.0,57.0,-42.0,-17.0,-56.0,-60.0,-19.0,15.0
403,2020-04-19,Fukushima,62,1075.0,3.0,0.0,59.0,-32.0,-1.0,-23.0,-54.0,-15.0,11.0
404,2020-04-20,Fukushima,64,1131.0,14.0,0.0,50.0,-24.0,-5.0,-29.0,-35.0,-10.0,9.0
405,2020-04-21,Fukushima,64,1230.0,15.0,0.0,49.0,-21.0,-1.0,10.0,-38.0,-12.0,9.0
406,2020-04-22,Fukushima,65,1238.0,15.0,0.0,50.0,-23.0,-3.0,8.0,-41.0,-14.0,9.0
407,2020-04-23,Fukushima,65,1316.0,17.0,0.0,48.0,-24.0,-3.0,8.0,-42.0,-14.0,10.0
408,2020-04-24,Fukushima,66,1420.0,19.0,0.0,47.0,-28.0,-1.0,-6.0,-48.0,-16.0,12.0
409,2020-04-25,Fukushima,68,1491.0,19.0,0.0,49.0,-31.0,-2.0,12.0,-51.0,-22.0,12.0
410,2020-04-26,Fukushima,69,1585.0,19.0,0.0,50.0,-35.0,-6.0,-8.0,-56.0,-21.0,12.0
411,2020-04-27,Fukushima,69,1634.0,19.0,0.0,50.0,-20.0,-2.0,9.0,-40.0,-17.0,10.0
412,2020-04-28,Fukushima,70,1664.0,19.0,0.0,51.0,-15.0,1.0,8.0,-41.0,-18.0,9.0
413,2020-04-29,Fukushima,72,1664.0,19.0,0.0,53.0,-13.0,-4.0,52.0,-54.0,-61.0,20.0
414,2020-04-30,Fukushima,73,1812.0,19.0,0.0,54.0,-16.0,2.0,20.0,-43.0,-25.0,13.0
415,2020-05-01,Fukushima,74,1844.0,19.0,0.0,55.0,-23.0,2.0,14.0,-51.0,-29.0,16.0
416,2020-05-02,Fukushima,75,1844.0,19.0,0.0,56.0,-34.0,-7.0,8.0,-53.0,-29.0,14.0
417,2020-05-03,Fukushima,78,1844.0,19.0,0.0,59.0,-35.0,-8.0,6.0,-53.0,-26.0,11.0
418,2020-05-04,Fukushima,78,,19.0,0.0,59.0,-8.0,-6.0,32.0,-54.0,-72.0,28.0
419,2020-05-05,Fukushima,79,2071.0,34.0,0.0,45.0,-4.0,2.0,51.0,-51.0,-73.0,28.0
420,2020-05-06,Fukushima,79,2094.0,34.0,0.0,45.0,-17.0,-7.0,-1.0,-60.0,-71.0,29.0
421,2020-05-07,Fukushima,79,2150.0,34.0,0.0,45.0,-20.0,0.0,14.0,-43.0,-18.0,11.0
422,2020-05-08,Fukushima,81,2237.0,43.0,0.0,38.0,-23.0,-2.0,18.0,-47.0,-18.0,12.0
423,2020-05-09,Fukushima,81,2343.0,36.0,,,-29.0,-5.0,4.0,-51.0,-14.0,11.0
424,2020-03-18,Gifu,3,270.0,1.0,0.0,2.0,1.0,4.0,13.0,-13.0,-4.0,3.0
425,2020-03-19,Gifu,3,272.0,1.0,0.0,2.0,9.0,7.0,16.0,-9.0,-3.0,2.0
426,2020-03-20,Gifu,3,279.0,1.0,0.0,2.0,19.0,10.0,32.0,-19.0,-48.0,16.0
427,2020-03-21,Gifu,3,279.0,1.0,0.0,2.0,-1.0,7.0,38.0,-9.0,-7.0,3.0
428,2020-03-22,Gifu,5,281.0,1.0,0.0,4.0,-4.0,3.0,6.0,-12.0,-3.0,3.0
429,2020-03-23,Gifu,8,304.0,1.0,0.0,7.0,-1.0,2.0,7.0,-11.0,-3.0,3.0
430,2020-03-24,Gifu,12,317.0,,,,0.0,3.0,2.0,-15.0,-4.0,3.0
431,2020-03-25,Gifu,13,325.0,1.0,0.0,12.0,5.0,6.0,23.0,-10.0,-5.0,3.0
432,2020-03-26,Gifu,16,374.0,1.0,0.0,15.0,4.0,10.0,36.0,-8.0,-4.0,3.0
433,2020-03-27,Gifu,16,412.0,1.0,0.0,15.0,-9.0,1.0,-34.0,-23.0,-6.0,7.0
434,2020-03-28,Gifu,16,420.0,1.0,0.0,15.0,-11.0,5.0,-25.0,-29.0,-7.0,6.0
435,2020-03-29,Gifu,21,428.0,1.0,0.0,20.0,-14.0,3.0,-25.0,-32.0,-4.0,6.0
436,2020-03-30,Gifu,21,629.0,1.0,0.0,20.0,-3.0,4.0,-2.0,-16.0,-7.0,4.0
437,2020-03-31,Gifu,23,717.0,2.0,0.0,21.0,-3.0,5.0,-10.0,-19.0,-7.0,5.0
438,2020-04-01,Gifu,22,717.0,2.0,0.0,20.0,-13.0,-4.0,-27.0,-24.0,-7.0,6.0
439,2020-04-02,Gifu,22,806.0,2.0,0.0,20.0,-8.0,6.0,20.0,-19.0,-8.0,5.0
440,2020-04-03,Gifu,39,827.0,2.0,0.0,37.0,-12.0,6.0,33.0,-22.0,-8.0,6.0
441,2020-04-04,Gifu,43,833.0,2.0,1.0,40.0,-17.0,9.0,28.0,-30.0,-10.0,7.0
442,2020-04-05,Gifu,50,842.0,2.0,1.0,47.0,-22.0,6.0,1.0,-35.0,-10.0,8.0
443,2020-04-06,Gifu,51,966.0,2.0,1.0,48.0,-15.0,6.0,4.0,-23.0,-9.0,6.0
444,2020-04-07,Gifu,51,988.0,3.0,1.0,47.0,-15.0,4.0,15.0,-26.0,-11.0,7.0
445,2020-04-08,Gifu,69,1046.0,3.0,1.0,65.0,-18.0,3.0,11.0,-27.0,-11.0,7.0
446,2020-04-09,Gifu,76,1110.0,5.0,1.0,70.0,-19.0,3.0,9.0,-28.0,-10.0,7.0
447,2020-04-10,Gifu,82,1182.0,5.0,1.0,76.0,-23.0,5.0,-8.0,-35.0,-11.0,9.0
448,2020-04-11,Gifu,91,1185.0,5.0,1.0,85.0,-31.0,4.0,-12.0,-48.0,-21.0,12.0
449,2020-04-12,Gifu,105,1185.0,5.0,1.0,99.0,-40.0,-5.0,-46.0,-58.0,-18.0,12.0
450,2020-04-13,Gifu,112,1442.0,5.0,1.0,106.0,-34.0,-10.0,-53.0,-42.0,-14.0,11.0
451,2020-04-14,Gifu,127,1519.0,6.0,1.0,120.0,-23.0,2.0,-5.0,-38.0,-14.0,9.0
452,2020-04-15,Gifu,128,1626.0,12.0,1.0,115.0,-22.0,5.0,9.0,-36.0,-15.0,9.0
453,2020-04-16,Gifu,132,1727.0,16.0,1.0,115.0,-22.0,4.0,9.0,-37.0,-15.0,10.0
454,2020-04-17,Gifu,136,1892.0,16.0,2.0,118.0,-28.0,2.0,-15.0,-45.0,-17.0,12.0
455,2020-04-18,Gifu,137,1892.0,16.0,2.0,119.0,-46.0,-11.0,-62.0,-65.0,-24.0,16.0
456,2020-04-19,Gifu,139,1892.0,16.0,3.0,120.0,-41.0,-3.0,-18.0,-53.0,-22.0,12.0
457,2020-04-20,Gifu,139,2119.0,24.0,3.0,112.0,-35.0,-7.0,-44.0,-45.0,-18.0,12.0
458,2020-04-21,Gifu,140,2143.0,24.0,5.0,111.0,-31.0,-2.0,-1.0,-41.0,-19.0,11.0
459,2020-04-22,Gifu,143,2197.0,24.0,5.0,114.0,-34.0,-5.0,-16.0,-44.0,-19.0,12.0
460,2020-04-23,Gifu,146,2234.0,24.0,5.0,117.0,-33.0,-5.0,-12.0,-43.0,-19.0,12.0
461,2020-04-24,Gifu,146,2272.0,24.0,7.0,115.0,-37.0,-2.0,-27.0,-49.0,-20.0,14.0
462,2020-04-25,Gifu,146,2272.0,36.0,7.0,103.0,-41.0,-3.0,-25.0,-54.0,-25.0,14.0
